index,Country,Job,Skills
785187,Portugal,Data Analyst,looker
312839,Portugal,Data Analyst,hadoop
687143,Portugal,Data Analyst,hadoop
130193,Portugal,Data Analyst,go
300425,Portugal,Data Analyst,go
607396,Portugal,Data Analyst,go
699216,Portugal,Data Analyst,git
1555,Portugal,Data Analyst,databricks
306292,Portugal,Data Analyst,databricks
67571,Portugal,Data Analyst,bigquery
729174,Portugal,Data Analyst,bigquery
774491,Portugal,Data Analyst,bigquery
699216,Portugal,Data Analyst,azure
602816,Portugal,Business Analyst,sql
759385,Portugal,Business Analyst,spark
84136,Poland,Software Engineer,terraform
84136,Poland,Software Engineer,sql
97771,Poland,Software Engineer,sql
219002,Poland,Software Engineer,sql
241734,Poland,Software Engineer,sql
130362,Poland,Software Engineer,spark
167425,Poland,Software Engineer,spark
241734,Poland,Software Engineer,spark
275407,Poland,Software Engineer,spark
724631,Poland,Software Engineer,spark
167425,Poland,Software Engineer,scala
241734,Poland,Software Engineer,scala
275407,Poland,Software Engineer,scala
315744,Poland,Software Engineer,scala
337607,Poland,Software Engineer,scala
397259,Poland,Software Engineer,pytorch
84136,Poland,Software Engineer,python
97771,Poland,Software Engineer,python
219002,Poland,Software Engineer,python
241734,Poland,Software Engineer,python
769382,Poland,Software Engineer,python
774335,Poland,Software Engineer,python
202314,Poland,Software Engineer,oracle
84136,Poland,Software Engineer,kubernetes
241734,Poland,Software Engineer,kubernetes
275407,Poland,Software Engineer,kubernetes
337607,Poland,Software Engineer,kubernetes
241734,Poland,Software Engineer,kafka
337607,Poland,Software Engineer,kafka
84136,Poland,Software Engineer,java
219002,Poland,Software Engineer,java
315744,Poland,Software Engineer,java
167425,Poland,Software Engineer,hadoop
275407,Poland,Software Engineer,hadoop
84136,Poland,Software Engineer,go
167425,Poland,Software Engineer,gcp
275407,Poland,Software Engineer,gcp
275407,Poland,Software Engineer,docker
774335,Poland,Software Engineer,docker
167425,Poland,Software Engineer,bigquery
275407,Poland,Software Engineer,bigquery
84136,Poland,Software Engineer,azure
202314,Poland,Software Engineer,azure
774335,Poland,Software Engineer,azure
84136,Poland,Software Engineer,aws
241734,Poland,Software Engineer,aws
315744,Poland,Software Engineer,aws
337607,Poland,Software Engineer,aws
423061,Poland,Senior Data Scientist,terraform
386239,Poland,Senior Data Scientist,tensorflow
504068,Poland,Senior Data Scientist,tableau
523001,Poland,Senior Data Scientist,tableau
626478,Poland,Senior Data Scientist,tableau
168699,Poland,Senior Data Scientist,sql
290480,Poland,Senior Data Scientist,sql
386239,Poland,Senior Data Scientist,sql
386301,Poland,Senior Data Scientist,sql
423061,Poland,Senior Data Scientist,sql
523001,Poland,Senior Data Scientist,sql
667742,Poland,Senior Data Scientist,sql
748240,Poland,Senior Data Scientist,sql
386239,Poland,Senior Data Scientist,spark
504068,Poland,Senior Data Scientist,spark
523001,Poland,Senior Data Scientist,spark
168699,Poland,Senior Data Scientist,snowflake
386301,Poland,Senior Data Scientist,snowflake
423061,Poland,Senior Data Scientist,snowflake
523001,Poland,Senior Data Scientist,snowflake
748240,Poland,Senior Data Scientist,snowflake
386301,Poland,Senior Data Scientist,scikit-learn
748240,Poland,Senior Data Scientist,scikit-learn
523001,Poland,Senior Data Scientist,redshift
748240,Poland,Senior Data Scientist,redshift
290480,Poland,Senior Data Scientist,python
386239,Poland,Senior Data Scientist,python
386301,Poland,Senior Data Scientist,python
423061,Poland,Senior Data Scientist,python
521481,Poland,Senior Data Scientist,python
523001,Poland,Senior Data Scientist,python
626478,Poland,Senior Data Scientist,python
667742,Poland,Senior Data Scientist,python
748240,Poland,Senior Data Scientist,python
626478,Poland,Senior Data Scientist,pyspark
386301,Poland,Senior Data Scientist,pandas
423061,Poland,Senior Data Scientist,pandas
748240,Poland,Senior Data Scientist,pandas
423061,Poland,Senior Data Scientist,numpy
748240,Poland,Senior Data Scientist,numpy
423061,Poland,Senior Data Scientist,kubernetes
521481,Poland,Senior Data Scientist,kubernetes
386239,Poland,Senior Data Scientist,jira
168699,Poland,Senior Data Scientist,java
290480,Poland,Senior Data Scientist,go
386239,Poland,Senior Data Scientist,git
464241,Poland,Senior Data Scientist,git
626478,Poland,Senior Data Scientist,gcp
423061,Poland,Senior Data Scientist,docker
523001,Poland,Senior Data Scientist,docker
464241,Poland,Senior Data Scientist,databricks
626478,Poland,Senior Data Scientist,bigquery
748240,Poland,Senior Data Scientist,bigquery
168699,Poland,Senior Data Scientist,azure
386239,Poland,Senior Data Scientist,azure
423061,Poland,Senior Data Scientist,azure
464241,Poland,Senior Data Scientist,azure
168699,Poland,Senior Data Scientist,aws
386239,Poland,Senior Data Scientist,aws
423061,Poland,Senior Data Scientist,aws
386301,Poland,Senior Data Scientist,airflow
423061,Poland,Senior Data Scientist,airflow
20930,Poland,Senior Data Engineer,terraform
116928,Poland,Senior Data Engineer,terraform
174456,Poland,Senior Data Engineer,terraform
669055,Poland,Senior Data Engineer,tableau
146722,Poland,Senior Data Engineer,sql
471259,Poland,Senior Data Engineer,sql
669055,Poland,Senior Data Engineer,sql
727449,Poland,Senior Data Engineer,sql
146722,Poland,Senior Data Engineer,spark
174456,Poland,Senior Data Engineer,spark
204269,Poland,Senior Data Engineer,spark
471259,Poland,Senior Data Engineer,spark
652124,Poland,Senior Data Engineer,spark
20930,Poland,Senior Data Engineer,snowflake
669055,Poland,Senior Data Engineer,snowflake
727449,Poland,Senior Data Engineer,snowflake
146722,Poland,Senior Data Engineer,scala
174456,Poland,Senior Data Engineer,scala
471259,Poland,Senior Data Engineer,scala
652124,Poland,Senior Data Engineer,scala
20930,Poland,Senior Data Engineer,python
116928,Poland,Senior Data Engineer,python
174456,Poland,Senior Data Engineer,python
652124,Poland,Senior Data Engineer,python
20930,Poland,Senior Data Engineer,postgresql
146722,Poland,Senior Data Engineer,postgresql
471259,Poland,Senior Data Engineer,oracle
146722,Poland,Senior Data Engineer,mysql
20930,Poland,Senior Data Engineer,looker
20930,Poland,Senior Data Engineer,kubernetes
116928,Poland,Senior Data Engineer,kubernetes
20930,Poland,Senior Data Engineer,kafka
116928,Poland,Senior Data Engineer,kafka
174456,Poland,Senior Data Engineer,kafka
471259,Poland,Senior Data Engineer,kafka
471259,Poland,Senior Data Engineer,java
174456,Poland,Senior Data Engineer,hadoop
471259,Poland,Senior Data Engineer,hadoop
471259,Poland,Senior Data Engineer,git
727449,Poland,Senior Data Engineer,git
174456,Poland,Senior Data Engineer,gcp
652124,Poland,Senior Data Engineer,gcp
669055,Poland,Senior Data Engineer,gcp
20930,Poland,Senior Data Engineer,docker
652124,Poland,Senior Data Engineer,docker
669055,Poland,Senior Data Engineer,databricks
727449,Poland,Senior Data Engineer,databricks
174456,Poland,Senior Data Engineer,bigquery
20930,Poland,Senior Data Engineer,azure
652124,Poland,Senior Data Engineer,azure
669055,Poland,Senior Data Engineer,azure
727449,Poland,Senior Data Engineer,azure
20930,Poland,Senior Data Engineer,aws
116928,Poland,Senior Data Engineer,aws
652124,Poland,Senior Data Engineer,aws
669055,Poland,Senior Data Engineer,aws
20930,Poland,Senior Data Engineer,airflow
174456,Poland,Senior Data Engineer,airflow
256260,Poland,Senior Data Analyst,tableau
613488,Poland,Senior Data Analyst,tableau
622492,Poland,Senior Data Analyst,tableau
731995,Poland,Senior Data Analyst,tableau
93718,Poland,Senior Data Analyst,sql
537946,Poland,Senior Data Analyst,sql
599315,Poland,Senior Data Analyst,sql
613488,Poland,Senior Data Analyst,sql
731995,Poland,Senior Data Analyst,sql
613488,Poland,Senior Data Analyst,snowflake
172582,Poland,Senior Data Analyst,python
537946,Poland,Senior Data Analyst,python
613488,Poland,Senior Data Analyst,python
731995,Poland,Senior Data Analyst,looker
613488,Poland,Senior Data Analyst,git
622492,Poland,Senior Data Analyst,gcp
599315,Poland,Senior Data Analyst,databricks
731995,Poland,Senior Data Analyst,bigquery
599315,Poland,Senior Data Analyst,azure
613488,Poland,Senior Data Analyst,airflow
43338,Poland,Machine Learning Engineer,tensorflow
213329,Poland,Machine Learning Engineer,tensorflow
245915,Poland,Machine Learning Engineer,tensorflow
255869,Poland,Machine Learning Engineer,tensorflow
299542,Poland,Machine Learning Engineer,tensorflow
562650,Poland,Machine Learning Engineer,tensorflow
302499,Poland,Machine Learning Engineer,sql
501607,Poland,Machine Learning Engineer,sql
562650,Poland,Machine Learning Engineer,sql
582167,Poland,Machine Learning Engineer,sql
664516,Poland,Machine Learning Engineer,sql
302499,Poland,Machine Learning Engineer,spark
381885,Poland,Machine Learning Engineer,spark
415040,Poland,Machine Learning Engineer,spark
501607,Poland,Machine Learning Engineer,spark
582167,Poland,Machine Learning Engineer,spark
589642,Poland,Machine Learning Engineer,spark
715005,Poland,Machine Learning Engineer,spark
725435,Poland,Machine Learning Engineer,spark
255869,Poland,Machine Learning Engineer,snowflake
466649,Poland,Machine Learning Engineer,snowflake
213329,Poland,Machine Learning Engineer,scikit-learn
682489,Poland,Machine Learning Engineer,scikit-learn
302499,Poland,Machine Learning Engineer,scala
415040,Poland,Machine Learning Engineer,scala
715005,Poland,Machine Learning Engineer,scala
43338,Poland,Machine Learning Engineer,pytorch
245915,Poland,Machine Learning Engineer,pytorch
255869,Poland,Machine Learning Engineer,pytorch
299542,Poland,Machine Learning Engineer,pytorch
682489,Poland,Machine Learning Engineer,pytorch
725435,Poland,Machine Learning Engineer,pytorch
43338,Poland,Machine Learning Engineer,python
213329,Poland,Machine Learning Engineer,python
245915,Poland,Machine Learning Engineer,python
255869,Poland,Machine Learning Engineer,python
299542,Poland,Machine Learning Engineer,python
302499,Poland,Machine Learning Engineer,python
381885,Poland,Machine Learning Engineer,python
415040,Poland,Machine Learning Engineer,python
466649,Poland,Machine Learning Engineer,python
501607,Poland,Machine Learning Engineer,python
562650,Poland,Machine Learning Engineer,python
682489,Poland,Machine Learning Engineer,python
725435,Poland,Machine Learning Engineer,python
501607,Poland,Machine Learning Engineer,pyspark
725435,Poland,Machine Learning Engineer,postgresql
245915,Poland,Machine Learning Engineer,pandas
466649,Poland,Machine Learning Engineer,oracle
245915,Poland,Machine Learning Engineer,numpy
213329,Poland,Machine Learning Engineer,kubernetes
302499,Poland,Machine Learning Engineer,kubernetes
725435,Poland,Machine Learning Engineer,kubernetes
302499,Poland,Machine Learning Engineer,kafka
381885,Poland,Machine Learning Engineer,kafka
725435,Poland,Machine Learning Engineer,kafka
255869,Poland,Machine Learning Engineer,java
562650,Poland,Machine Learning Engineer,java
715005,Poland,Machine Learning Engineer,java
501607,Poland,Machine Learning Engineer,hadoop
582167,Poland,Machine Learning Engineer,hadoop
245915,Poland,Machine Learning Engineer,go
255869,Poland,Machine Learning Engineer,go
725435,Poland,Machine Learning Engineer,go
245915,Poland,Machine Learning Engineer,git
213329,Poland,Machine Learning Engineer,gcp
715005,Poland,Machine Learning Engineer,gcp
43338,Poland,Machine Learning Engineer,docker
381885,Poland,Machine Learning Engineer,docker
725435,Poland,Machine Learning Engineer,docker
501607,Poland,Machine Learning Engineer,databricks
213329,Poland,Machine Learning Engineer,azure
466649,Poland,Machine Learning Engineer,azure
582167,Poland,Machine Learning Engineer,azure
589642,Poland,Machine Learning Engineer,azure
43338,Poland,Machine Learning Engineer,aws
213329,Poland,Machine Learning Engineer,aws
245915,Poland,Machine Learning Engineer,aws
302499,Poland,Machine Learning Engineer,aws
466649,Poland,Machine Learning Engineer,aws
589642,Poland,Machine Learning Engineer,aws
664516,Poland,Machine Learning Engineer,aws
715005,Poland,Machine Learning Engineer,aws
381885,Poland,Machine Learning Engineer,airflow
715005,Poland,Machine Learning Engineer,airflow
725435,Poland,Machine Learning Engineer,airflow
116375,Poland,Data Scientist,tensorflow
228029,Poland,Data Scientist,tensorflow
432275,Poland,Data Scientist,tensorflow
534386,Poland,Data Scientist,tensorflow
545739,Poland,Data Scientist,tensorflow
42278,Poland,Data Scientist,tableau
204259,Poland,Data Scientist,tableau
388956,Poland,Data Scientist,tableau
432275,Poland,Data Scientist,tableau
468916,Poland,Data Scientist,tableau
506530,Poland,Data Scientist,tableau
660552,Poland,Data Scientist,tableau
766844,Poland,Data Scientist,tableau
42278,Poland,Data Scientist,sql
118835,Poland,Data Scientist,sql
124110,Poland,Data Scientist,sql
172799,Poland,Data Scientist,sql
204259,Poland,Data Scientist,sql
228029,Poland,Data Scientist,sql
231794,Poland,Data Scientist,sql
284763,Poland,Data Scientist,sql
287760,Poland,Data Scientist,sql
349206,Poland,Data Scientist,sql
358859,Poland,Data Scientist,sql
388956,Poland,Data Scientist,sql
468916,Poland,Data Scientist,sql
506530,Poland,Data Scientist,sql
534386,Poland,Data Scientist,sql
545739,Poland,Data Scientist,sql
557032,Poland,Data Scientist,sql
625469,Poland,Data Scientist,sql
636368,Poland,Data Scientist,sql
660552,Poland,Data Scientist,sql
766844,Poland,Data Scientist,sql
42278,Poland,Data Scientist,spark
172799,Poland,Data Scientist,spark
231794,Poland,Data Scientist,spark
287760,Poland,Data Scientist,spark
506530,Poland,Data Scientist,spark
42278,Poland,Data Scientist,snowflake
393225,Poland,Data Scientist,snowflake
468916,Poland,Data Scientist,snowflake
599176,Poland,Data Scientist,snowflake
766844,Poland,Data Scientist,snowflake
116375,Poland,Data Scientist,scikit-learn
534386,Poland,Data Scientist,scikit-learn
545739,Poland,Data Scientist,scikit-learn
656491,Poland,Data Scientist,scikit-learn
116375,Poland,Data Scientist,scala
349206,Poland,Data Scientist,scala
534386,Poland,Data Scientist,scala
545739,Poland,Data Scientist,scala
42278,Poland,Data Scientist,redshift
116375,Poland,Data Scientist,pytorch
228029,Poland,Data Scientist,pytorch
534386,Poland,Data Scientist,pytorch
545739,Poland,Data Scientist,pytorch
42278,Poland,Data Scientist,python
116375,Poland,Data Scientist,python
118835,Poland,Data Scientist,python
124110,Poland,Data Scientist,python
172799,Poland,Data Scientist,python
204259,Poland,Data Scientist,python
228029,Poland,Data Scientist,python
358859,Poland,Data Scientist,python
388956,Poland,Data Scientist,python
432275,Poland,Data Scientist,python
534386,Poland,Data Scientist,python
545739,Poland,Data Scientist,python
557032,Poland,Data Scientist,python
625469,Poland,Data Scientist,python
636368,Poland,Data Scientist,python
656491,Poland,Data Scientist,python
660552,Poland,Data Scientist,python
766844,Poland,Data Scientist,python
287760,Poland,Data Scientist,pyspark
534386,Poland,Data Scientist,pandas
545739,Poland,Data Scientist,pandas
656491,Poland,Data Scientist,pandas
231794,Poland,Data Scientist,oracle
534386,Poland,Data Scientist,numpy
545739,Poland,Data Scientist,numpy
393225,Poland,Data Scientist,looker
432275,Poland,Data Scientist,looker
599176,Poland,Data Scientist,looker
766844,Poland,Data Scientist,looker
124110,Poland,Data Scientist,kubernetes
534386,Poland,Data Scientist,kubernetes
545739,Poland,Data Scientist,kubernetes
625469,Poland,Data Scientist,kubernetes
534386,Poland,Data Scientist,kafka
545739,Poland,Data Scientist,kafka
349206,Poland,Data Scientist,java
358859,Poland,Data Scientist,java
388956,Poland,Data Scientist,hadoop
393225,Poland,Data Scientist,go
